id,original_language,original_title,overview,popularity,release_date,title,vote_average,vote_count
280996,en,Mr. Holmes,"In 1947, long-retired and near the end of his life, Sherlock Holmes grapples with an unreliable memory and must rely on his housekeeper's son as he revisits the still-unsolved case that led to his retirement.",5.397,2015-06-19,Mr. Holmes,6.475,1864
22972,en,Green Zone,"During the U.S.-led occupation of Baghdad in 2003, Chief Warrant Officer Roy Miller and his team of Army inspectors are dispatched to find weapons of mass destruction believed to be stockpiled in the Iraqi desert. Rocketing from one booby-trapped and treacherous site to the next, the men search for deadly chemical agents but stumble instead upon an elaborate cover-up that threatens to invert the purpose of their mission.",3.907,2010-03-11,Green Zone,6.475,2205
13027,en,Eagle Eye,"Jerry Shaw and Rachel Holloman are two strangers whose lives are suddenly thrown into turmoil by a mysterious woman they have never met. Threatening their lives and family, the unseen caller uses everyday technology to control their actions and push them into increasing danger. As events escalate, Jerry and Rachel become the country's most-wanted fugitives and must figure out what is happening to them.",3.575,2008-09-25,Eagle Eye,6.5,2891
10806,en,In & Out,A midwestern teacher questions his sexuality after a former student makes a comment about him at the Academy Awards.,3.568,1997-09-10,In & Out,6.5,700
2133,en,The Perfect Storm,"In October 1991, a confluence of weather conditions combined to form a killer storm in the North Atlantic. Caught in the storm was the sword-fishing boat Andrea Gail.",3.862,2000-06-29,The Perfect Storm,6.475,2355
670355,en,Return,"Owen, a young man is dissatisfied with his life. He heads into the forest to escape and learns a lot during his time there.",3.54,2020-01-28,Return,6.474,584
575446,es,Nuevo orden,"In the near future, a popular uprising in Mexico City interrupts a wedding held at the home of a wealthy family. After the riots have been quashed, they discover the bride has gone missing and plea with the military to help locate her.",3.543,2020-10-22,New Order,6.5,341
492282,it,Come un gatto in tangenziale,"The story of an encounter between a bourgeois man and a poor woman, because their teenage children fall in love.",3.537,2017-12-28,Like a Cat on a Highway,6.5,906
467938,fr,Revenge,Jen's romantic getaway with her wealthy married boyfriend is disrupted when his friends arrive for an impromptu hunting trip. Tension mounts at the house until the situation culminates in an unexpected way.,4.076,2018-02-07,Revenge,6.474,1835
407436,en,Mowgli: Legend of the Jungle,"A human child raised by wolves, must face off against a menacing tiger named Shere Khan, as well as his own origins.",3.538,2018-11-25,Mowgli: Legend of the Jungle,6.5,2498
227700,en,Anna,"A man with the ability to enter peoples' memories takes on the case of a brilliant, troubled sixteen-year-old girl to determine whether she is a sociopath or a victim of trauma.",3.533,2013-10-13,Anna,6.474,659
11980,en,The Prophecy,"The angel Gabriel comes to Earth to collect a soul which will end the stalemated war in Heaven, and only a former priest and a little girl can stop him.",3.567,1995-08-05,The Prophecy,6.474,505
152,en,Star Trek: The Motion Picture,"When an unidentified alien destroys three powerful Klingon cruisers, Captain James T. Kirk returns to the newly transformed U.S.S. Enterprise to take command.",3.61,1979-12-07,Star Trek: The Motion Picture,6.5,1759
807356,en,Watcher,"As a serial killer stalks the city, Julia — a young actress who just moved to town with her husband — notices a mysterious stranger watching her from across the street.",3.595,2022-06-03,Watcher,6.473,994
654028,en,The Christmas Chronicles: Part Two,"Kate Pierce is reluctantly spending Christmas with her mom’s new boyfriend and his son Jack. But when the North Pole and Christmas are threatened to be destroyed, Kate and Jack are unexpectedly pulled into a new adventure with Santa Claus.",3.542,2020-11-18,The Christmas Chronicles: Part Two,6.473,1074
581859,en,Da 5 Bloods,Four African-American Vietnam veterans return to Vietnam. They are in search of the remains of their fallen squad leader and the promise of buried treasure. These heroes battle forces of humanity and nature while confronted by the lasting ravages of the immorality of the Vietnam War.,3.541,2020-06-12,Da 5 Bloods,6.5,1087
566454,fr,Le Mystère Henri Pick,"In a bizarre Breton library that collects rejected, never published manuscripts, a young editor discovers a novel that she considers a masterpiece. It was written by a certain Henri Pick, a cook who died two years earlier and who, according to his widow, had never read a book in his life or written anything but a shopping list... Did he have a secret life? When the book becomes a huge best-seller, Jean- Michel Rouche, a skeptical and stubborn literary critic, teams up with Joséphine, Pick’s daughter, to unravel the mystery.",3.539,2019-03-06,The Mystery of Henri Pick,6.5,450
540901,en,Hustlers,A crew of savvy former strip club employees band together to turn the tables on their Wall Street clients.,3.801,2019-09-12,Hustlers,6.5,2959
446791,en,All the Money in the World,The story of the kidnapping of 16-year-old John Paul Getty III and the desperate attempt by his devoted mother to convince his billionaire grandfather Jean Paul Getty to pay the ransom.,3.537,2017-12-21,All the Money in the World,6.5,2278
396940,en,Super Dark Times,"Teenagers Zach and Josh have been best friends their whole lives, but when a gruesome accident leads to a cover-up, the secret drives a wedge between them and propels them down a rabbit hole of escalating paranoia and violence.",3.537,2017-09-29,Super Dark Times,6.5,621
205022,hi,Chennai Express,"Rahul embarks on a journey to a small town in Tamil Nadu to fulfill the last wish of his grandfather: to have his ashes immersed in the Holy water of Rameshwaram. En route, he meets a woman hailing from a unique family down South. As they find love through this journey in the exuberant lands of South India, an unanticipated drive awaits them.",3.533,2013-08-08,Chennai Express,6.473,336
157849,en,A Most Wanted Man,A Chechen Muslim illegally immigrates to Hamburg and becomes a person of interest for a covert government team tracking the movements of potential terrorists.,3.573,2014-07-25,A Most Wanted Man,6.473,1379
20726,en,Little Giants,"When Danny O'Shea's daughter is cut from the Peewee football team just for being a girl, he decides to form his own team, composed of other ragtag players who were also cut. Can his team really learn enough to beat the elite team, coached by his brother, a former pro player?",3.53,1994-10-14,Little Giants,6.5,437
9353,en,Nacho Libre,"Nacho Libre is loosely based on the story of Fray Tormenta (""Friar Storm""), aka Rev. Sergio Gutierrez Benitez, a real-life Mexican Catholic priest who had a 23-year career as a masked luchador. He competed in order to support the orphanage he directed.",3.574,2006-06-16,Nacho Libre,6.5,1679
267192,en,Genius,"New York in the 1920s. Max Perkins, a literary editor is the first to sign such subsequent literary greats as Ernest Hemingway and F. Scott Fitzgerald. When a sprawling, chaotic 1,000-page manuscript by an unknown writer falls into his hands, Perkins is convinced he has discovered a literary genius.",3.535,2016-06-10,Genius,6.5,684
203793,ru,Сталинград,"A band of determined Russian soldiers fight to hold a strategic building in their devastated city against a ruthless German army, and in the process become deeply connected to a Russian woman who has been living there.",0.151,2013-10-09,Stalingrad,6.5,356
57825,en,Bride & Prejudice,Mrs. Bakshi is eager to find suitors for her four unmarried daughters when a family friend introduces them to handsome American Will Darcy. A Bollywood-style modern adaptation of Jane Austen's classic novel.,3.781,2004-02-11,Bride & Prejudice,6.5,378
12117,en,Instinct,"In a prison for the criminally insane, deranged anthropologist Ethan Powell is set to be examined by a bright young psychiatrist, Theo Caulder. Driven by ambition and a hunger for the truth, Caulder will eventually risk everything—even put his very life on the line—in a harrowing attempt to understand the bizarre actions of this madman.",3.781,1999-06-04,Instinct,6.472,618
11333,it,Poliziotto superpiù,"While delivering a parking ticket to a small village in the Florida everglades, Officer Dave Speed finds himself in the middle of a radiation experiment conducted by the American government and NASA, where a detonated nuclear missile gives him a multitude of superpowers.",3.53,1980-09-18,Super Fuzz,6.5,335
673174,es,Ofrenda a la tormenta,Inspector Amaia Salazar confronts the origins of her nightmares as she unfolds the darkest secrets of the Baztan valley. Part 3 in the Baztan Trilogy.,3.541,2020-07-24,Offering to the Storm,6.5,315
582883,fr,Le Daim,"A man's obsession with owning the designer deerskin jacket of his dreams leads him to turn his back on his humdrum life in the suburbs, blow his life savings, and even turn him to crime.",3.539,2019-06-19,Deerskin,6.5,718
